id,date,average_price,total_volume,type,year,geography
446,2/1/2015,0.98,254009.7,conventional,2015,Charlotte
447,2/1/2015,1.93,3557.34,organic,2015,Charlotte
448,2/1/2015,0.91,1133491.66,conventional,2015,Chicago
449,2/1/2015,1.52,14391.05,organic,2015,Chicago
450,2/1/2015,0.86,300905.18,conventional,2015,Cincinnati/Dayton
451,2/1/2015,1.19,10707.5,organic,2015,Cincinnati/Dayton
452,2/1/2015,0.87,216653.06,conventional,2015,Columbus
453,2/1/2015,1.63,4215.96,organic,2015,Columbus
454,2/1/2015,0.68,1391089.32,conventional,2015,Dallas/Ft. Worth
455,2/1/2015,1.24,12276.58,organic,2015,Dallas/Ft. Worth
456,2/1/2015,0.93,990211.57,conventional,2015,Denver
457,2/1/2015,1.29,27527.63,organic,2015,Denver
458,2/1/2015,0.92,539750.77,conventional,2015,Detroit
459,2/1/2015,1.55,8707.92,organic,2015,Detroit
460,2/1/2015,0.94,309471.69,conventional,2015,Grand Rapids
461,2/1/2015,1.98,769.05,organic,2015,Grand Rapids
462,2/1/2015,0.91,4874124.41,conventional,2015,Great Lakes
463,2/1/2015,1.53,63248.58,organic,2015,Great Lakes
464,2/1/2015,1.06,283137.88,conventional,2015,Harrisburg/Scranton
465,2/1/2015,1.65,3796.16,organic,2015,Harrisburg/Scranton
466,2/1/2015,1.32,297969.31,conventional,2015,Hartford/Springfield
467,2/1/2015,1.54,6084.48,organic,2015,Hartford/Springfield
468,2/1/2015,0.72,1280364.01,conventional,2015,Houston
469,2/1/2015,1.15,12285.76,organic,2015,Houston
470,2/1/2015,0.92,245352.56,conventional,2015,Indianapolis
471,2/1/2015,1.69,1565.24,organic,2015,Indianapolis
472,2/1/2015,0.92,237910.63,conventional,2015,Jacksonville
473,2/1/2015,1.76,1591.75,organic,2015,Jacksonville
474,2/1/2015,0.94,370223.11,conventional,2015,Las Vegas
475,2/1/2015,1.6,7634.17,organic,2015,Las Vegas
476,2/1/2015,0.74,4031949.04,conventional,2015,Los Angeles
477,2/1/2015,1.12,50107.32,organic,2015,Los Angeles
478,2/1/2015,0.9,125504.98,conventional,2015,Louisville
479,2/1/2015,1.55,1336.46,organic,2015,Louisville
480,2/1/2015,0.95,753300.79,conventional,2015,Miami/Ft. Lauderdale
481,2/1/2015,1.73,1767.3,organic,2015,Miami/Ft. Lauderdale
482,2/1/2015,0.99,3668037.65,conventional,2015,Midsouth
483,2/1/2015,1.44,72159.84,organic,2015,Midsouth
484,2/1/2015,0.94,221471.45,conventional,2015,Nashville
485,2/1/2015,1.65,4205.27,organic,2015,Nashville
486,2/1/2015,0.81,367711.87,conventional,2015,New Orleans/Mobile
487,2/1/2015,1.48,2013.46,organic,2015,New Orleans/Mobile
488,2/1/2015,1.36,1433763.11,conventional,2015,New York
489,2/1/2015,1.93,24697.84,organic,2015,New York
490,2/1/2015,1.23,4298883.17,conventional,2015,Northeast
491,2/1/2015,1.78,63537.1,organic,2015,Northeast
492,2/1/2015,1.06,412752.74,conventional,2015,Northern New England
493,2/1/2015,1.89,6551.44,organic,2015,Northern New England
494,2/1/2015,0.95,489224.51,conventional,2015,Orlando
495,2/1/2015,1.76,2499.88,organic,2015,Orlando
496,2/1/2015,1.14,569304.8,conventional,2015,Philadelphia
497,2/1/2015,1.69,4907.41,organic,2015,Philadelphia
498,2/1/2015,0.56,1544750.92,conventional,2015,Phoenix/Tucson
499,2/1/2015,1.18,13645.72,organic,2015,Phoenix/Tucson
500,2/1/2015,1.25,112065.73,conventional,2015,Pittsburgh
501,2/1/2015,1.77,1427.11,organic,2015,Pittsburgh
502,2/1/2015,0.92,2561325.42,conventional,2015,Plains
503,2/1/2015,1.67,30193.16,organic,2015,Plains
504,2/1/2015,0.98,776237.93,conventional,2015,Portland
505,2/1/2015,1.2,39672.8,organic,2015,Portland
506,2/1/2015,0.99,344288.82,conventional,2015,Raleigh/Greensboro
507,2/1/2015,1.79,4385.19,organic,2015,Raleigh/Greensboro
508,2/1/2015,0.97,308461.1,conventional,2015,Richmond/Norfolk
509,2/1/2015,1.58,3916.98,organic,2015,Richmond/Norfolk
510,2/1/2015,1,168217.72,conventional,2015,Roanoke
511,2/1/2015,1.5,4941.74,organic,2015,Roanoke
512,2/1/2015,1.04,771974.9,conventional,2015,Sacramento
513,2/1/2015,1.22,13195.65,organic,2015,Sacramento
514,2/1/2015,0.85,692276.13,conventional,2015,San Diego
515,2/1/2015,1.11,18623.99,organic,2015,San Diego
516,2/1/2015,0.91,1352027.64,conventional,2015,San Francisco
517,2/1/2015,1.06,57802.02,organic,2015,San Francisco
518,2/1/2015,0.97,933148.31,conventional,2015,Seattle
519,2/1/2015,1.44,40334.59,organic,2015,Seattle
520,2/1/2015,0.91,469684.32,conventional,2015,South Carolina
521,2/1/2015,1.66,3977.03,organic,2015,South Carolina
522,2/1/2015,0.71,6934356.31,conventional,2015,South Central
523,2/1/2015,1.28,64156.46,organic,2015,South Central
524,2/1/2015,0.93,4924049.79,conventional,2015,Southeast
525,2/1/2015,1.6,35085.7,organic,2015,Southeast
526,2/1/2015,0.97,135656.36,conventional,2015,Spokane
527,2/1/2015,1.38,6444.84,organic,2015,Spokane
528,2/1/2015,1.1,308371.9,conventional,2015,St. Louis
529,2/1/2015,1.93,2688.02,organic,2015,St. Louis
530,2/1/2015,1.26,57424.15,conventional,2015,Syracuse
531,2/1/2015,1.65,1285.09,organic,2015,Syracuse
532,2/1/2015,0.92,562242.53,conventional,2015,Tampa
533,2/1/2015,1.68,2109.19,organic,2015,Tampa
534,2/1/2015,0.89,44655461.51,conventional,2015,Total U.S.
535,2/1/2015,1.36,740896.97,organic,2015,Total U.S.
536,2/1/2015,0.84,8362504.08,conventional,2015,West
537,2/1/2015,1.34,216484.22,organic,2015,West
538,2/1/2015,0.71,916367.42,conventional,2015,West Tex/New Mexico
539,2/1/2015,1.77,7210.19,organic,2015,West Tex/New Mexico
540,2/8/2015,0.99,51253.97,conventional,2015,Albany
541,2/8/2015,1.59,1770.87,organic,2015,Albany
542,2/8/2015,1.03,433883.91,conventional,2015,Atlanta
543,2/8/2015,1.29,13288.3,organic,2015,Atlanta
544,2/8/2015,1.09,844931.21,conventional,2015,Baltimore/Washington
545,2/8/2015,1.43,14898.15,organic,2015,Baltimore/Washington
546,2/8/2015,1.07,69970.75,conventional,2015,Boise
547,2/8/2015,1.35,3870.67,organic,2015,Boise
548,2/8/2015,1.04,609985.34,conventional,2015,Boston
549,2/8/2015,1.91,3098.29,organic,2015,Boston
550,2/8/2015,1.36,132760.1,conventional,2015,Buffalo/Rochester
551,2/8/2015,1.54,3414.8,organic,2015,Buffalo/Rochester
552,2/8/2015,0.91,5871224.58,conventional,2015,California
553,2/8/2015,1.35,132790.41,organic,2015,California
554,2/8/2015,1.17,150139.38,conventional,2015,Charlotte
555,2/8/2015,1.87,4011.02,organic,2015,Charlotte
556,2/8/2015,1.13,729325.61,conventional,2015,Chicago
557,2/8/2015,1.78,9910.84,organic,2015,Chicago
558,2/8/2015,0.93,186617.2,conventional,2015,Cincinnati/Dayton
559,2/8/2015,1.24,10351.99,organic,2015,Cincinnati/Dayton
560,2/8/2015,0.96,128078.27,conventional,2015,Columbus
561,2/8/2015,1.78,3483.64,organic,2015,Columbus
562,2/8/2015,0.67,1207167.54,conventional,2015,Dallas/Ft. Worth
563,2/8/2015,1.35,10315.32,organic,2015,Dallas/Ft. Worth
564,2/8/2015,0.95,766576.39,conventional,2015,Denver
565,2/8/2015,1.4,22798.51,organic,2015,Denver
566,2/8/2015,1.11,268195.87,conventional,2015,Detroit
567,2/8/2015,1.86,6499.18,organic,2015,Detroit
568,2/8/2015,1.24,132621.01,conventional,2015,Grand Rapids
569,2/8/2015,1.79,1083.77,organic,2015,Grand Rapids
570,2/8/2015,1.07,2856456.35,conventional,2015,Great Lakes
571,2/8/2015,1.64,58545.6,organic,2015,Great Lakes
572,2/8/2015,1.02,239756.62,conventional,2015,Harrisburg/Scranton
573,2/8/2015,1.67,3408.2,organic,2015,Harrisburg/Scranton
574,2/8/2015,1.09,364571.57,conventional,2015,Hartford/Springfield
575,2/8/2015,2.37,5223.36,organic,2015,Hartford/Springfield
576,2/8/2015,0.7,1180723.02,conventional,2015,Houston
577,2/8/2015,1.25,9077.59,organic,2015,Houston
578,2/8/2015,0.98,158792.02,conventional,2015,Indianapolis
579,2/8/2015,1.68,2086.14,organic,2015,Indianapolis
580,2/8/2015,1.21,91840.75,conventional,2015,Jacksonville
581,2/8/2015,1.71,2242.67,organic,2015,Jacksonville
582,2/8/2015,1.01,318770.67,conventional,2015,Las Vegas
583,2/8/2015,1.68,7138.01,organic,2015,Las Vegas
584,2/8/2015,0.9,2641032.65,conventional,2015,Los Angeles
585,2/8/2015,1.29,46991.12,organic,2015,Los Angeles
586,2/8/2015,1,87054.02,conventional,2015,Louisville
587,2/8/2015,1.61,1438.14,organic,2015,Louisville
588,2/8/2015,1.25,348210.5,conventional,2015,Miami/Ft. Lauderdale
589,2/8/2015,1.72,2118.66,organic,2015,Miami/Ft. Lauderdale
590,2/8/2015,1.06,2734006.98,conventional,2015,Midsouth
591,2/8/2015,1.58,64774.28,organic,2015,Midsouth
592,2/8/2015,0.94,171749.31,conventional,2015,Nashville
593,2/8/2015,1.64,4614.78,organic,2015,Nashville
594,2/8/2015,0.93,242065.29,conventional,2015,New Orleans/Mobile
595,2/8/2015,1.53,3532.67,organic,2015,New Orleans/Mobile
596,2/8/2015,1.11,1658708.73,conventional,2015,New York
597,2/8/2015,1.95,22571.11,organic,2015,New York
598,2/8/2015,1.09,4457049.41,conventional,2015,Northeast
599,2/8/2015,1.85,65898.99,organic,2015,Northeast
600,2/8/2015,1.03,363935.24,conventional,2015,Northern New England
601,2/8/2015,1.88,7856.82,organic,2015,Northern New England
602,2/8/2015,1.23,204396.56,conventional,2015,Orlando
603,2/8/2015,1.75,3229.47,organic,2015,Orlando
604,2/8/2015,1.09,477875.71,conventional,2015,Philadelphia
605,2/8/2015,1.76,4172.75,organic,2015,Philadelphia
606,2/8/2015,0.64,1151157.44,conventional,2015,Phoenix/Tucson
607,2/8/2015,1.55,12418.02,organic,2015,Phoenix/Tucson
608,2/8/2015,1.38,66360.74,conventional,2015,Pittsburgh
609,2/8/2015,1.6,2253.42,organic,2015,Pittsburgh
610,2/8/2015,0.98,1794543.77,conventional,2015,Plains
611,2/8/2015,1.54,46329.16,organic,2015,Plains
612,2/8/2015,1.08,447701.68,conventional,2015,Portland
613,2/8/2015,1.23,57669.71,organic,2015,Portland
614,2/8/2015,1.14,222483.88,conventional,2015,Raleigh/Greensboro
615,2/8/2015,1.73,5749.75,organic,2015,Raleigh/Greensboro
616,2/8/2015,1.06,212887.85,conventional,2015,Richmond/Norfolk
617,2/8/2015,1.55,4719.47,organic,2015,Richmond/Norfolk
618,2/8/2015,1.02,145648.4,conventional,2015,Roanoke
619,2/8/2015,1.44,5184.57,organic,2015,Roanoke
620,2/8/2015,0.98,432572.45,conventional,2015,Sacramento
621,2/8/2015,1.5,8676.28,organic,2015,Sacramento
622,2/8/2015,0.98,448394.83,conventional,2015,San Diego
623,2/8/2015,1.29,15054.25,organic,2015,San Diego
624,2/8/2015,0.92,928836.58,conventional,2015,San Francisco
625,2/8/2015,1.35,27556.76,organic,2015,San Francisco
626,2/8/2015,1.08,488980.65,conventional,2015,Seattle
627,2/8/2015,1.4,54484.31,organic,2015,Seattle
628,2/8/2015,1.06,282822.72,conventional,2015,South Carolina
629,2/8/2015,1.56,6072.82,organic,2015,South Carolina
630,2/8/2015,0.73,5900232.15,conventional,2015,South Central
631,2/8/2015,1.39,65372.85,organic,2015,South Central
632,2/8/2015,1.11,2573973.63,conventional,2015,Southeast
633,2/8/2015,1.51,50546.78,organic,2015,Southeast
634,2/8/2015,1.03,74139.25,conventional,2015,Spokane
635,2/8/2015,1.43,5788.14,organic,2015,Spokane
636,2/8/2015,1.09,214718.99,conventional,2015,St. Louis
637,2/8/2015,1.89,3707.77,organic,2015,St. Louis
638,2/8/2015,1.25,51557.01,conventional,2015,Syracuse
639,2/8/2015,1.65,1283.8,organic,2015,Syracuse
640,2/8/2015,1.19,236434.37,conventional,2015,Tampa
641,2/8/2015,1.65,2953.53,organic,2015,Tampa
642,2/8/2015,0.95,32137333.01,conventional,2015,Total U.S.
643,2/8/2015,1.48,730874.31,organic,2015,Total U.S.
644,2/8/2015,0.89,5949846.14,conventional,2015,West
645,2/8/2015,1.4,246616.27,organic,2015,West
646,2/8/2015,0.72,811664.36,conventional,2015,West Tex/New Mexico
647,2/8/2015,1.66,9271.68,organic,2015,West Tex/New Mexico
648,2/15/2015,1.06,41567.62,conventional,2015,Albany
649,2/15/2015,1.81,1182.3,organic,2015,Albany
650,2/15/2015,1.06,427391.28,conventional,2015,Atlanta
651,2/15/2015,1.46,7783.29,organic,2015,Atlanta
652,2/15/2015,1.25,637319.34,conventional,2015,Baltimore/Washington
653,2/15/2015,1.56,16335.15,organic,2015,Baltimore/Washington
654,2/15/2015,1.14,61221.98,conventional,2015,Boise
655,2/15/2015,1.62,1308.88,organic,2015,Boise
656,2/15/2015,1.2,399883.99,conventional,2015,Boston
657,2/15/2015,1.91,2271.95,organic,2015,Boston
658,2/15/2015,1.44,100207.14,conventional,2015,Buffalo/Rochester
659,2/15/2015,1.65,1269.74,organic,2015,Buffalo/Rochester
660,2/15/2015,0.96,5699944.93,conventional,2015,California
661,2/15/2015,1.52,116499.36,organic,2015,California
662,2/15/2015,1.22,156798.51,conventional,2015,Charlotte
663,2/15/2015,1.92,3125.59,organic,2015,Charlotte
664,2/15/2015,1.17,726401.24,conventional,2015,Chicago
665,2/15/2015,1.81,10575.65,organic,2015,Chicago
666,2/15/2015,0.94,169950.37,conventional,2015,Cincinnati/Dayton
667,2/15/2015,1.22,10742.08,organic,2015,Cincinnati/Dayton
668,2/15/2015,1.05,106663.68,conventional,2015,Columbus
669,2/15/2015,1.64,4283.56,organic,2015,Columbus
670,2/15/2015,0.77,1020856.87,conventional,2015,Dallas/Ft. Worth
671,2/15/2015,1.41,10958.57,organic,2015,Dallas/Ft. Worth
672,2/15/2015,1.12,629074.28,conventional,2015,Denver
673,2/15/2015,1.44,19660.58,organic,2015,Denver
674,2/15/2015,1.16,255597.63,conventional,2015,Detroit
675,2/15/2015,1.82,7038.51,organic,2015,Detroit
676,2/15/2015,1.21,136761.35,conventional,2015,Grand Rapids
677,2/15/2015,1.88,787.72,organic,2015,Grand Rapids
678,2/15/2015,1.15,2610004.41,conventional,2015,Great Lakes
679,2/15/2015,1.65,58236.29,organic,2015,Great Lakes
680,2/15/2015,1.22,187671.77,conventional,2015,Harrisburg/Scranton
681,2/15/2015,1.65,4701.71,organic,2015,Harrisburg/Scranton
682,2/15/2015,1.39,223170.31,conventional,2015,Hartford/Springfield
683,2/15/2015,2.13,2753.92,organic,2015,Hartford/Springfield
684,2/15/2015,0.73,1062387.72,conventional,2015,Houston
685,2/15/2015,1.29,10569.83,organic,2015,Houston
686,2/15/2015,1.3,121767.82,conventional,2015,Indianapolis
687,2/15/2015,1.77,1601.74,organic,2015,Indianapolis
688,2/15/2015,1.24,105176.25,conventional,2015,Jacksonville
689,2/15/2015,1.82,1758.64,organic,2015,Jacksonville
690,2/15/2015,1.12,255465.26,conventional,2015,Las Vegas
691,2/15/2015,1.79,6259.44,organic,2015,Las Vegas
692,2/15/2015,0.83,2926435.94,conventional,2015,Los Angeles
693,2/15/2015,1.43,41524.22,organic,2015,Los Angeles
694,2/15/2015,1.13,80537.77,conventional,2015,Louisville
695,2/15/2015,1.75,1201.07,organic,2015,Louisville
696,2/15/2015,1.29,353520.71,conventional,2015,Miami/Ft. Lauderdale
697,2/15/2015,1.75,1791.51,organic,2015,Miami/Ft. Lauderdale
698,2/15/2015,1.17,2420829.45,conventional,2015,Midsouth
699,2/15/2015,1.48,67813.61,organic,2015,Midsouth
700,2/15/2015,1.03,153852.03,conventional,2015,Nashville
701,2/15/2015,1.11,10581.74,organic,2015,Nashville
702,2/15/2015,1.02,230069.01,conventional,2015,New Orleans/Mobile
703,2/15/2015,1.48,5151.37,organic,2015,New Orleans/Mobile
704,2/15/2015,1.36,997562.44,conventional,2015,New York
705,2/15/2015,1.91,25037.76,organic,2015,New York
706,2/15/2015,1.29,2983695.9,conventional,2015,Northeast
707,2/15/2015,1.84,57627.38,organic,2015,Northeast
708,2/15/2015,1.11,288514.78,conventional,2015,Northern New England
709,2/15/2015,1.87,7199.17,organic,2015,Northern New England
710,2/15/2015,1.26,204812.28,conventional,2015,Orlando
711,2/15/2015,1.85,2038.24,organic,2015,Orlando
712,2/15/2015,1.34,335173.17,conventional,2015,Philadelphia
713,2/15/2015,1.68,5687.19,organic,2015,Philadelphia
714,2/15/2015,0.6,1159509.68,conventional,2015,Phoenix/Tucson
715,2/15/2015,1.66,10159.47,organic,2015,Phoenix/Tucson
716,2/15/2015,1.43,60213.79,conventional,2015,Pittsburgh
717,2/15/2015,1.71,1784.02,organic,2015,Pittsburgh
718,2/15/2015,1.05,1507821.92,conventional,2015,Plains
719,2/15/2015,1.68,39967.69,organic,2015,Plains
720,2/15/2015,1.23,363889.04,conventional,2015,Portland
721,2/15/2015,1.51,25692.22,organic,2015,Portland
722,2/15/2015,1.21,230632.14,conventional,2015,Raleigh/Greensboro
723,2/15/2015,1.69,4322.52,organic,2015,Raleigh/Greensboro
724,2/15/2015,1.13,207249.74,conventional,2015,Richmond/Norfolk
725,2/15/2015,1.59,3487.35,organic,2015,Richmond/Norfolk
726,2/15/2015,1.07,136950.98,conventional,2015,Roanoke
727,2/15/2015,1.46,4508.41,organic,2015,Roanoke
728,2/15/2015,1.13,381041.74,conventional,2015,Sacramento
729,2/15/2015,1.63,7436.13,organic,2015,Sacramento
730,2/15/2015,0.94,486113.55,conventional,2015,San Diego
731,2/15/2015,1.49,12775.39,organic,2015,San Diego
732,2/15/2015,1.23,696515.27,conventional,2015,San Francisco
733,2/15/2015,1.55,24986.4,organic,2015,San Francisco
734,2/15/2015,1.33,352335.1,conventional,2015,Seattle
735,2/15/2015,1.59,37469,organic,2015,Seattle
736,2/15/2015,1.11,278514.05,conventional,2015,South Carolina
737,2/15/2015,1.72,3363.2,organic,2015,South Carolina
738,2/15/2015,0.8,5204971.91,conventional,2015,South Central
739,2/15/2015,1.39,77922.66,organic,2015,South Central
740,2/15/2015,1.16,2558563.78,conventional,2015,Southeast
741,2/15/2015,1.64,31775.03,organic,2015,Southeast
742,2/15/2015,1.24,57869.58,conventional,2015,Spokane
743,2/15/2015,1.51,4449.11,organic,2015,Spokane
744,2/15/2015,1.23,169118.65,conventional,2015,St. Louis
745,2/15/2015,1.82,4234.28,organic,2015,St. Louis
746,2/15/2015,1.35,38750.74,conventional,2015,Syracuse
747,2/15/2015,1.72,561.1,organic,2015,Syracuse
748,2/15/2015,1.21,242478.65,conventional,2015,Tampa
749,2/15/2015,1.75,1986.05,organic,2015,Tampa
750,2/15/2015,1.03,28012520.93,conventional,2015,Total U.S.
751,2/15/2015,1.58,616177,organic,2015,Total U.S.
752,2/15/2015,0.98,5026688.71,conventional,2015,West
753,2/15/2015,1.58,166334.97,organic,2015,West
754,2/15/2015,0.78,743066.25,conventional,2015,West Tex/New Mexico
755,2/15/2015,1.7,7309.84,organic,2015,West Tex/New Mexico
756,2/22/2015,1.07,45675.05,conventional,2015,Albany
757,2/22/2015,1.82,1152.33,organic,2015,Albany
758,2/22/2015,1.1,431308.56,conventional,2015,Atlanta
759,2/22/2015,1.38,10969.92,organic,2015,Atlanta
760,2/22/2015,1.11,749845.79,conventional,2015,Baltimore/Washington
761,2/22/2015,1.19,23920.36,organic,2015,Baltimore/Washington
762,2/22/2015,0.99,76836.1,conventional,2015,Boise
763,2/22/2015,1.75,1081.18,organic,2015,Boise
764,2/22/2015,1.23,355432.28,conventional,2015,Boston
765,2/22/2015,1.74,3325.89,organic,2015,Boston
766,2/22/2015,1.41,109546.92,conventional,2015,Buffalo/Rochester
767,2/22/2015,1.53,5821.39,organic,2015,Buffalo/Rochester
768,2/22/2015,0.96,5951871.32,conventional,2015,California
769,2/22/2015,1.41,136421.88,organic,2015,California
770,2/22/2015,1.08,201741.43,conventional,2015,Charlotte
771,2/22/2015,1.9,3180.29,organic,2015,Charlotte
772,2/22/2015,1.18,773078.09,conventional,2015,Chicago
773,2/22/2015,1.83,10235.09,organic,2015,Chicago
774,2/22/2015,0.93,183072.02,conventional,2015,Cincinnati/Dayton
775,2/22/2015,1.23,11254.29,organic,2015,Cincinnati/Dayton
776,2/22/2015,1.09,114280.87,conventional,2015,Columbus
777,2/22/2015,1.79,3933.81,organic,2015,Columbus
778,2/22/2015,0.8,1116600.76,conventional,2015,Dallas/Ft. Worth
779,2/22/2015,1.38,15485.45,organic,2015,Dallas/Ft. Worth
780,2/22/2015,1,899302.8,conventional,2015,Denver
781,2/22/2015,1.4,24794.39,organic,2015,Denver
782,2/22/2015,1.15,250888.8,conventional,2015,Detroit
783,2/22/2015,1.85,7176.69,organic,2015,Detroit
784,2/22/2015,1.31,129295.86,conventional,2015,Grand Rapids
785,2/22/2015,1.89,950.14,organic,2015,Grand Rapids
786,2/22/2015,1.16,2730224.03,conventional,2015,Great Lakes
787,2/22/2015,1.68,56569.37,organic,2015,Great Lakes
788,2/22/2015,1.2,191040.19,conventional,2015,Harrisburg/Scranton
789,2/22/2015,1.68,3400.24,organic,2015,Harrisburg/Scranton
790,2/22/2015,1.38,220210.32,conventional,2015,Hartford/Springfield
791,2/22/2015,2.38,4834.37,organic,2015,Hartford/Springfield
792,2/22/2015,0.82,978807.74,conventional,2015,Houston
793,2/22/2015,1.26,10792.32,organic,2015,Houston
794,2/22/2015,1.34,127501.04,conventional,2015,Indianapolis
795,2/22/2015,1.87,1563.5,organic,2015,Indianapolis
796,2/22/2015,1.1,121048.7,conventional,2015,Jacksonville
797,2/22/2015,1.77,1863.24,organic,2015,Jacksonville
798,2/22/2015,1.16,242732.32,conventional,2015,Las Vegas
799,2/22/2015,1.79,7179.44,organic,2015,Las Vegas
800,2/22/2015,0.83,2954705.54,conventional,2015,Los Angeles
801,2/22/2015,1.36,44972.88,organic,2015,Los Angeles
802,2/22/2015,1.01,107443.35,conventional,2015,Louisville
803,2/22/2015,1.67,1347.62,organic,2015,Louisville
804,2/22/2015,1.24,369819.98,conventional,2015,Miami/Ft. Lauderdale
805,2/22/2015,1.92,1386.85,organic,2015,Miami/Ft. Lauderdale
806,2/22/2015,1.1,2720346.71,conventional,2015,Midsouth
807,2/22/2015,1.4,75957.01,organic,2015,Midsouth
808,2/22/2015,1.05,148164.2,conventional,2015,Nashville
809,2/22/2015,1.32,9791.87,organic,2015,Nashville
810,2/22/2015,0.92,256174.52,conventional,2015,New Orleans/Mobile
811,2/22/2015,1.52,3561.9,organic,2015,New Orleans/Mobile
812,2/22/2015,1.33,1088977.45,conventional,2015,New York
813,2/22/2015,2.21,16620.69,organic,2015,New York
814,2/22/2015,1.29,3042447.03,conventional,2015,Northeast
815,2/22/2015,1.9,56898.92,organic,2015,Northeast
816,2/22/2015,1.13,264118.86,conventional,2015,Northern New England
817,2/22/2015,1.82,6267.8,organic,2015,Northern New England
